id,name,geometry,buildstart,opening,closure,city_id
21743,Swatow Street,POINT(114.17208565447 22.2764277920839),1903,1904,999999,56
21744,O'Brien Road,POINT(114.17331967851 22.2765696570149),1903,1904,999999,56
21745,Fleming Road,POINT(114.175365690583 22.2769966866914),1903,1904,999999,56
21746,Burrows Street,POINT(114.17597354052 22.2773253113155),1903,1904,999999,56
21747,Tonnochy Road,POINT(114.177607835125 22.2781792273858),1903,1904,999999,56
21748,Canal Road West,POINT(114.18102108165 22.2793022329461),1903,1904,999999,56
21749,Percival Street,POINT(114.182940431919 22.2800282567371),1903,1904,999999,56
21750,Paterson Street,POINT(114.185847207473 22.2797687976518),1903,1904,999999,56
21751,Pennington Street,POINT(114.186546345206 22.2795332201943),1903,1904,999999,56
21752,Causeway Bay Terminus,POINT(114.187053124029 22.2792793685556),1903,1904,999999,56
21753,Shelter Street,POINT(114.188018616636 22.2796483387895),1903,1904,999999,56
21754,Victoria Park,POINT(114.189413510255 22.280576987012),1903,1904,999999,56
21755,Hing Fat Street,POINT(114.191127884676 22.281754626337),1903,1904,999999,56
21756,Lau Sin Street,POINT(114.19220380371 22.282730297468),1903,1904,999999,56
21757,Lau Li Street,POINT(114.192745285786 22.2844806869145),1903,1904,999999,56
21758,Wing Hing Street,POINT(114.192842126018 22.2850204354517),1903,1904,999999,56
21759,Jupiter Street,POINT(114.192903971058 22.2864429525309),1903,1904,999999,56
21760,Fortress Hill,POINT(114.194259023823 22.2891259132396),1903,1904,999999,56
24255,Yardley,POINT(-74.8314218819215 40.2347782281489),1876,1876,,212
21761,Chun Yeung Street,POINT(114.196814062221 22.2911065490271),1903,1904,999999,56
24256,West Trenton,POINT(-74.8153465719515 40.2575551444213),1929,1929,,212
21762,North Point Road,POINT(114.197135932611 22.2905424134866),1903,1904,999999,56
21763,North Point Terminus,POINT(114.198776128973 22.2910522166652),1903,1904,999999,56
24257,Akabane,POINT(139.720474133339 35.7779957168629),,1928,,114
21764,Shu Kuk Street,POINT(114.200308379505 22.2911923664358),1903,1904,999999,56
21765,Tin Chiu Street,POINT(114.203532475098 22.2918551614986),1903,1904,999999,56
25756,Hongtu Boulevard,POINT(114.272032980314 30.6739395404263),2012,2015,,386
25757,Citizens Home,POINT(114.290769573002 30.6633839876661),2012,2015,,386
25758,Houhu Boulevard,POINT(114.299151781215 30.6541735738564),2012,2015,,386
25759,Xingye Road,POINT(114.299365499348 30.642356153382),2012,2015,,386
25760,Erqi Branch Road,POINT(114.302385073827 30.6329924238925),2012,2015,,386
25761,Luojiazhuang,POINT(114.299004713407 30.6265565539349),2012,2015,,386
25763,Huiji 2nd Road,POINT(114.285827785397 30.615375931189),2012,2015,,386
25764,Xianggang Road,POINT(114.280678675036 30.6093625457212),2012,2015,,386
25765,Lingjiaohu,POINT(114.270266830623 30.6065032046893),2012,2015,,386
25766,Fanhu,POINT(114.255922848829 30.6101958125597),2012,2015,,386
25767,Yunfei Road,POINT(114.247461437462 30.6079723190362),2012,2015,,386
25769,Shuangdun,POINT(114.227450960271 30.5893788359433),2012,2015,,386
25770,Zongguan,POINT(114.218829723006 30.5825219474899),2012,2015,,386
25771,Wangjiawan,POINT(114.204322701227 30.5633879961829),2012,2015,,386
25772,Longyangcun,POINT(114.20099306806 30.5553523278632),2012,2015,,386
25774,	Sixin Boulevard,POINT(114.188931638919 30.5375505824772),2012,2015,,386
25775,Hanyang Long-Distance Bus Sta.,POINT(114.183412171681 30.530360602374),2012,2015,,386
25776,Sanjiaohu,POINT(114.174166187564 30.519038159215),2012,2015,,386
25727,Dongting,POINT(114.350097257352 30.5726834185519),2009,2013,,386
25736,Lanjiang Road,POINT(114.264753444312 30.5446561143012),2009,2014,,386
25737,Zhongjiacun,POINT(114.260674293001 30.5521945987855),2009,2014,,386
25738,Hanyang Railway Station,POINT(114.247419106608 30.5541122386693),2009,2014,,386
25739,Wulidun,POINT(114.236975145048 30.5559659477305),2009,2014,,386
25753,Linzhang Boulevard,POINT(114.022905670038 30.5741782588957),2015,2019,,386
25754,Xinmiaocun,POINT(114.003766261317 30.5822882602661),2015,2019,,386
25755,Bailin,POINT(113.989159225451 30.5847407514898),2015,2019,,386
21770,Mount Parker Road,POINT(114.211192689835 22.2855934858221),1903,1904,999999,56
25777,Sports Center,POINT(114.165623740461 30.5087321146912),2012,2015,,386
21771,Shipyard Lane,POINT(114.213841485537 22.2846726360802),1903,1904,999999,56
21772,Kornhill,POINT(114.216082274048 22.2846363186071),1903,1904,999999,56
24258,Tilbury Riverside,POINT(0.364853963808685 51.4519724518611),1852,1854,1992,69
25778,	Dongfeng Motor Corp.,POINT(114.160659795274 30.50271723734),2012,2015,,386
21773,Tai Koo Shing Road,POINT(114.220366143476 22.2840762710606),1903,1904,999999,56
21774,Tai Hong Street,POINT(114.221081318052 22.2831606246603),1903,1904,999999,56
24259,East Tilbury,POINT(0.41276555347352 51.4845355843859),1936,1936,,69
25779,Zhuanyang Boulevard,POINT(114.151600516615 30.4918393601691),2012,2015,,386
21775,Tai On Street,POINT(114.221743823702 22.2823303261657),1903,1904,999999,56
25773,Taojialing,POINT(114.195554496467 30.5470226592633),2012,2015,,386
21776,Holy Cross Path,POINT(114.222641080762 22.2812272874439),1903,1904,999999,56
25768,Wuhan Business District,POINT(114.241421838162 30.5999163661648),2012,2015,,386
21777,Hoi Foo Street,POINT(114.224419608985 22.2804157846142),1903,1904,999999,56
21778,Sun Sing Street,POINT(114.225830916932 22.2795297031303),1903,1904,999999,56
24260,Southend Victoria,POINT(0.711654291259917 51.5416181136302),1889,1889,,69
27066,Mabiki,POINT(136.778328773854 35.3059784173334),1924,1924,1953,84
21779,Nam Hong Street,POINT(114.226343031449 22.2787274096968),1903,1904,999999,56
24262,Prittlewell,POINT(0.710664939110899 51.5505736770707),1889,1889,,69
21780,Chai Wan Road,POINT(114.229000271619 22.2767671728118),1903,1904,999999,56
27067,Kagoya,POINT(136.771042045933 35.3068962724012),1924,1924,1953,84
24263,Southend Airport,POINT(0.705334222170535 51.5696333136374),2011,2011,,69
21781,Shau Kei Wan Terminus,POINT(114.230134645684 22.2778903698968),1903,1904,999999,56
24269,North Weald,POINT(0.162686757979316 51.7114091394359),1865,1865,999999,69
24268,Ongar,POINT(0.244343205192223 51.7088184990299),1865,1865,999999,69
21782,Foo Ming Street,POINT(114.183203306769 22.27874298659),1922,1922,999999,56
24264,Rochford,POINT(0.702062040638907 51.5815922726624),1889,1889,,69
24354,Wakamatsu-Kawada,POINT(139.72095 35.7001534586317),,2030,,114
21783,Leighton Road,POINT(114.182343492607 22.2769668128624),1922,1922,999999,56
21784,Broadwood Road,POINT(114.183704291806 22.2738845133793),1922,1922,999999,56
21785,Wong Nai Chung Road,POINT(114.184497883761 22.2722230249497),1922,1922,999999,56
24266,Hockley,POINT(0.659274579423283 51.6036367061721),,,,69
21786,Happy Valley Terminus,POINT(114.184255903754 22.2698652815775),1922,1922,999999,56
21787,Hong Kong Cemetery,POINT(114.179885680568 22.2724060393199),1922,1922,999999,56
24265,Rayleigh,POINT(0.600219515699308 51.5894543955029),1889,1889,,69
21788,Queen's Road East,POINT(114.179460467312 22.274435015157),1922,1922,999999,56
24261,Wickford,POINT(0.519235808343183 51.6147793285074),1889,1889,,69
24267,Billericay,POINT(0.418558056862992 51.6287409391614),1889,1889,,69
21789,Morrison Hill Road,POINT(114.180571687997 22.2758657515911),1922,1922,999999,56
4250,Azabu-Juban,POINT(139.736131642288 35.6565007586041),1992,2000,999999,114
24353,Ushigome-Yanagicho,POINT(139.725502609297 35.6994589496059),,2000,,114
21790,Tin Lok Lane,POINT(114.179646437567 22.2785209750947),1922,1922,999999,56
2388,Walthmastow,POINT(-0.019832242038667 51.5829126471514),1968,1968,999999,69
24271,Aylesbury Vale Parkway,POINT(-0.860205044896986 51.8314694428668),2008,2008,,69
24270,Aylesbury,POINT(-0.814931288670348 51.81366),1863,1863,,69
24272,Molins De Rei,POINT(2.02093974774542 41.4100563398384),,1854,,14
24273,Sant Feliu de Llobregat,POINT(2.04801453063465 41.3830663741532),,1854,,14
5549,Daikan-yama,POINT(139.703270624397 35.6481568995834),1927,1927,999999,114
8221,Shibuyabashi,POINT(139.711283936422 35.6489376098819),1927,1927,1967,114
8126,Hiroo-itchome,POINT(139.717720952987 35.6487419208545),1924,1924,1969,114
8219,Nishikubotomoecho,POINT(139.747417947634 35.666605082689),1912,1912,1968,114
24356,Inazusa,POINT(138.949067968796 34.7213382313487),,1961,,114
24357,Rendaiji,POINT(138.941140446815 34.6996243976957),,1961,,114
24358,Izukyū-Shimoda,POINT(138.944233651346 34.6792198094269),,1961,,114
2090,Uxbridge,POINT(-0.476182542467722 51.5474102745596),1902,1904,999999,69
25762,Zhaojiatiao,POINT(114.291672524563 30.6202245545615),2012,2015,,386
24275,Mikawa Mifune,POINT(137.187802139415 35.1321667040972),1927,1927,2004,84
21793,Terminal 1 (East Hall),POINT(113.93368856592 22.3149952195944),1992,1998,999999,56
27068,Owari Sanjō,POINT(136.764780172463 35.3073186878791),1924,1924,1953,84
21794,Terminal 1 (West Hall),POINT(113.927128876384 22.3129241130951),1992,1998,999999,56
24276,Shidare,POINT(137.208859037519 35.1447736392092),1927,1927,2004,84
21795,Midfield Concourse,POINT(113.917770605453 22.3099484154955),2011,2016,999999,56
21792,Terminal 2,POINT(113.937772807916 22.3163138134208),2007,2007,2019,56
24277,Mikawa Hirose,POINT(137.218678157605 35.151353159135),1927,1927,2004,84
21796,Central Star Ferry Pier,POINT(114.161214959789 22.2870539616952),2003,2006,999999,56
27069,Nishi Sanjō,POINT(136.760398462572 35.3075249481842),1924,1924,1953,84
24278,Nishinakagane,POINT(137.235849556692 35.1398954577399),1928,1928,2004,84
21797,Tsim Sha Tsui Star Ferry Pier,POINT(114.16820865196 22.2937839512469),1904,1906,999999,56
27070,Shin-Sanjō,POINT(136.755385605159 35.3077490065056),1924,1924,1953,84
3819,恵比寿 Ebisu,POINT(139.708771233809 35.6471066268671),1959,1964,,114
5427,北千住 Kita-Senju,POINT(139.80554871718 35.7496071429227),2012,2012,,114
2383,Harold Wood,POINT(0.232939684529114 51.5927189149132),1868,1868,,69
24274,L'Hospitalet de Llobregat,POINT(2.10058134842313 41.3642219974467),,1987,,14
21798,Wan Chai Pier,POINT(114.176224213445 22.2833741237582),2014,2014,999999,56
904,Embankment,POINT(-0.121984672309725 51.5070147761409),1868,1870,999999,69
21799,Tsim Sha Tsui Star Ferry Pier,POINT(114.168625680788 22.2932103892721),2014,2014,999999,56
27071,Owari Nakajima,POINT(136.749319930035 35.3076446237493),1924,1924,1953,84
21800,Hung Hom Ferry Pier,POINT(114.189259713662 22.3005155726827),0,0,2011,56
27072,Nishi Nakajima,POINT(136.744500507602 35.3075059807704),1930,1930,1953,84
27073,Okoshi,POINT(136.738213080706 35.3075160645493),1924,1924,1953,84
24282,"",POINT(-0.179057666402599 51.5412028008366),,,,69
15782,Tanigami,POINT(135.171557892383 34.761564081292),1981,1988,999999,91
15781,Shin-Kobe,POINT(135.195677442464 34.7047462167172),1988,1988,999999,91
24362,Zoshigaya,POINT(139.71479128282 35.7202970057692),,2008,,114
24285,Sant Adrià de Besòs,POINT(2.23054614397071 41.4239719874839),,2004,,14
24359,Mishima-Hirokōji,POINT(138.911218938509 35.1193267117602),,1928,,114
24360,Mishima-Tamachi,POINT(138.918002311153 35.1164046637568),,1898,,114
24361,Mishima-Futsukamachi,POINT(138.92556947842 35.1112970931797),,1932,,114
24363,Daiba,POINT(138.939436221478 35.0919857313509),,1898,,114
21801,Utsunomiya,POINT(139.898385240842 36.5593318620491),1890,1890,999999,114
24286,Malmin hautausmaa,POINT(25.0277163872072 60.2392749027899),,,,54
24288,Vanikko,POINT(25.1578876596049 60.4061790081664),,,,54
24289,Talma,POINT(25.1828011400958 60.4018370021688),,,,54
24290,Uusmäki,POINT(25.1942721576377 60.3997921259229),,,,54
24291,Isoniitty,POINT(25.2218070098859 60.3915699024439),,,,54
24292,Martinkylä,POINT(25.230650785676 60.3873949822025),,,,54
24293,Nikkilä,POINT(25.2679426028412 60.3822769391882),,,,54
24294,Virtala,POINT(25.2873434613136 60.3812531215772),,,,54
24295,Herralanmäki,POINT(25.3159492047134 60.3858090907959),,,,54
24296,Martti,POINT(25.3322558174253 60.3884620186253),,,,54
24297,Koivula,POINT(25.118795722796 60.4059062608508),,,,54
24298,Linnanpelto,POINT(25.3446127069053 60.3904730703719),,,,54
24287,Ahjo,POINT(25.1346297043638 60.4029300235121),,,,54
24364,Izu-Nitta,POINT(138.941506367954 35.0791137650438),,1921,,114
24365,Baraki,POINT(138.943729216093 35.0654438273317),,1898,,114
24366,Nirayama,POINT(138.945530888404 35.053221682604),,1900,,114
24367,Izu-Nagaoka,POINT(138.947504439996 35.0398297093591),,1898,,114
24368,Takyō,POINT(138.945914987714 35.0149886477076),,1899,,114
25815,City Industrial Park,POINT(114.420204578575 30.6347334583717),2017,2021,,386
25813,Wangqing Road,POINT(114.428282430942 30.6134631001516),2017,2021,,386
25812,Wuhan Railway Station,POINT(114.421218308647 30.6089432648109),2017,2021,,386
25817,Honggangcheng,POINT(114.395678866035 30.6413641986373),2017,2021,,386
25814,Wugang,POINT(114.431055075034 30.6217387408306),2017,2021,,386
25816,Jianshe 11th Road,POINT(114.414033283805 30.644812843142),2017,2021,,386
25780,Dongfeng Motor Corp.,POINT(114.162723675692 30.5014487986819),2013,2016,,386
25781,Checheng East Road,POINT(114.17448360892 30.4979394209874),2013,2016,,386
25782,Jiangcheng Boulevard,POINT(114.198806621979 30.4977915266973),2013,2016,,386
25783,Laoguancun,POINT(114.220127647465 30.4955979606098),2013,2016,,386
25784,South International Expo Center,POINT(114.230313880095 30.5085533982099),2013,2016,,386
25785,North International Expo Center,POINT(114.236894721597 30.5131865806328),2013,2016,,386
25786,Qianjincun,POINT(114.24800205284 30.5227022319882),2013,2016,,386
25787,Jiangang,POINT(114.254312774693 30.5290394127448),2013,2016,,386
25798,Sanyanqiao,POINT(114.269894778745 30.6131097110061),2013,2016,,386
25799,Tangjiadun,POINT(114.26582278733 30.6203466115554),2013,2016,,386
25800,Shiqiao,POINT(114.261607335159 30.6312771456901),2013,2016,,386
25801,Yangchahu,POINT(114.256091748526 30.6376092515251),2013,2016,,386
25802,Changqinghuayuan,POINT(114.238406085128 30.6434033013767),2013,2016,,386
25803,Polytechnic Univ.,POINT(114.229079173441 30.6421657778865),2013,2016,,386
25804,Garden Expo North,POINT(114.217567305893 30.6403900017811),2013,2016,,386
25805,Jinyinhu,POINT(114.1995240244 30.6417264249141),2013,2016,,386
25806,Jinyinhu Park,POINT(114.174829230097 30.6391181639548),2013,2016,,386
25807,Haikou 3rd Road,POINT(114.159199905655 30.6365037059027),2017,2021,,386
25808,Erya Road,POINT(114.148925541626 30.6358236248482),2017,2021,,386
25809,Fifth Ring Sports Center,POINT(114.132212258744 30.6368487832437),2017,2021,,386
25810,Matoutan Park,POINT(114.11862862397 30.635213671345),2017,2021,,386
25811,Xincheng 12th Road,POINT(114.101803335617 30.6352691915724),2017,2021,,386
24279,Charing Cross,POINT(-0.125246932290395 51.5082732918226),1898,1906,,69
24280,West Hampstead,POINT(-0.191195012916459 51.5474920524805),1860,1860,,69
702,Montgat,POINT(2.27223956796528 41.462874752368),0,1848,999999,14
24283,Cristòfol de Moura,POINT(2.20683266142268 41.4113904729815),,,,14
24284,Parc del Besòs,POINT(2.2179456786447 41.419412439041),,,,14
21804,Wanfang Community,POINT(121.568110813875 24.9986096685113),1988,1996,999999,358
21805,Wanfang Hospital,POINT(121.558126854041 24.9994362470768),1988,1996,999999,358
21806,Xinhai,POINT(121.557065576608 25.0054879970029),1988,1996,999999,358
21807,Linguang,POINT(121.558891264702 25.0184430822664),1988,1996,999999,358
21809,Technology Building,POINT(121.543463430014 25.0261119109391),1988,1996,999999,358
21810,Daan,POINT(121.543597287935 25.0329992444045),1988,1996,999999,358
21811,Zhongxiao Fuxing,POINT(121.543768603688 25.040993139626),1988,1996,999999,358
21812,Nanjing Fuxing,POINT(121.544048719335 25.0523279209931),1988,1996,999999,358
24369,Ōhito,POINT(138.93746872007 34.9944997697639),,1899,,114
21813,Zhongshan Junior High School,POINT(121.54420650767 25.0607033183904),1988,1996,999999,358
21808,Liuzhangli,POINT(121.553118048878 25.0238232680596),1988,1996,999999,358
24370,Makinokō,POINT(138.954401583973 34.9886573407793),,1924,,114
24371,Shuzenji,POINT(138.950406677843 34.9791808159361),,1924,,114
25824,Sanjiao Road,POINT(114.319898190112 30.5836353731433),2017,2021,,386
25826,Jiyuqiao,POINT(114.303320384543 30.5633989652682),2017,2021,,386
25823,Xujiapeng,POINT(114.327776845729 30.5927021768844),2017,2021,,386
25822,Yangyuan,POINT(114.337068996672 30.6017439869011),2017,2021,,386
25820,Science Park,POINT(114.359657977436 30.6198951079256),2017,2021,,386
25819,Jianshe 2nd Road,POINT(114.371014499443 30.6272228718456),2017,2021,,386
25818,Heping Park,POINT(114.38252494194 30.6346289489695),2017,2021,,386
25828,South 3rd Ring Road,POINT(114.263322538021 30.4559570950795),2017,2021,,386
25829,Baisha 5th Road,POINT(114.287973103854 30.4710437308219),2017,2021,,386
25830,Qingling,POINT(114.287729415404 30.480884916477),2017,2021,,386
25832,Jiangmin Road,POINT(114.293078268725 30.5115099732261),2017,2021,,386
25833,Wujindi Road,POINT(114.295250965172 30.5226386416796),2017,2021,,386
25834,Fuxing Road,POINT(114.295991385257 30.5356368325427),2017,2021,,386
25835,Pengliuyang Road,POINT(114.295830844309 30.5440090439869),2017,2021,,386
25831,Jiangguo Road,POINT(114.287605885865 30.4935086336701),2017,2021,,386
25827,Tanhualin,POINT(114.296846209656 30.5493349893316),2017,2021,,386
25825,Xinsheng Road,POINT(114.30953709544 30.5725142094145),2017,2021,,386
25821,Yujiatou,POINT(114.346163646582 30.6099066186505),2017,2021,,386
25843,Yezhihu,POINT(114.31442919616 30.462580169638),2013,2018,,386
25844,Banqiao,POINT(114.30811654145 30.4764527299013),2013,2018,,386
25845,Hubei Univ. of Technology,POINT(114.308084819042 30.4864351958739),2013,2018,,386
25846,Jian'an Street,POINT(114.308492795015 30.505970877959),2013,2018,,386
25847,Ruian Street,POINT(114.30882299967 30.5153273428943),2013,2018,,386
25848,Wuchang Railway Sta.,POINT(114.310929392972 30.5340671968212),2013,2018,,386
25842,Xinlucun,POINT(114.313081475016 30.4439989382535),2014,2018,,386
25841,Dahualing,POINT(114.314393571232 30.4143274402532),2014,2018,,386
25840,Jiangxiaketing,POINT(114.316107348908 30.3924811464052),2014,2018,,386
25839,Tanxinpei Park,POINT(114.316334140152 30.373272741373),2014,2018,,386
25838,Beihua Street,POINT(114.31803636645 30.3606372157846),2014,2018,,386
25837,Zhifang Avenue,POINT(114.31914777849 30.3471227229043),2014,2018,,386
25836,Qinglongshan Ditiexiaozhen,POINT(114.328950696587 30.32146),2014,2018,,386
27074,Manlleu,POINT(2.26915404326189 41.9998693001612),,1879,,14
27075,Torelló,POINT(2.26003238156613 42.0521241066564),,1879,,14
